instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time
instance_18808,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1909856.0000000002,1909883.0000000002,1917536.0000000002
instance_18809,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1910998.0000000002,1910998.0000000002,1938271.0000000002
instance_18810,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1911135.0000000002,1911135.0000000002,1917884.0000000002
instance_18811,CN,app_24,64,64,0,0,1,1,400.0,400.0,512.0,640.0,-1,1911137.0000000002,1911138.0000000002,
instance_18812,CN,app_24,64,64,0,0,1,1,400.0,400.0,512.0,640.0,-1,1911708.0000000002,1911708.0000000002,2232225.0
instance_18813,CN,app_138,64,64,0,0,1,1,350.0,350.0,255.0,300.0,-1,1911866.0000000002,1911923.0000000002,
instance_18814,HN,app_23,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1911926.0000000002,1911926.0000000002,
instance_18815,HN,app_22,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,1911926.0000000002,1911927.0000000002,1917804.0000000002
instance_18816,HN,app_23,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,1911927.0000000002,1911927.0000000002,1999204.0000000002
instance_18817,HN,app_19,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1911926.0000000002,1911982.0000000002,2070686.0000000002
instance_18818,HN,app_37,8,8,1,1,50,50,40.0,40.0,200.0,200.0,10,1911926.0000000002,1911927.0000000002,2575986.0
instance_18819,HN,app_22,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1911928.0000000002,1911928.0000000002,
instance_18820,HN,app_62,8,8,1,1,25,25,40.0,40.0,160.0,200.0,2,1911928.0000000002,1911987.0000000002,2575720.0
instance_18821,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,1912068.0000000002,1912068.0000000002,
instance_18822,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1912638.0000000002,1912638.0000000002,
instance_18823,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,1912641.0000000002,1912683.0000000002,
instance_18824,CN,app_48,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1912666.0000000002,1912666.0000000002,
instance_18825,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1913098.0000000002,1913098.0000000002,1917789.0000000002
instance_18826,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1913478.0000000002,1913478.0000000002,1913484.0000000002
instance_18827,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1913485.0000000002,1913485.0000000002,1917306.0000000002
instance_18828,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1913485.0000000002,1913485.0000000002,1920554.0000000002
instance_18829,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1915549.0000000002,1915578.0000000002,
instance_18830,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1915549.0000000002,1915549.0000000002,1922434.0000000002
instance_18831,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1915549.0000000002,1915578.0000000002,1926146.0000000002
instance_18832,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1915549.0000000002,1915549.0000000002,1931188.0000000002
instance_18833,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1915549.0000000002,1915549.0000000002,1931284.0000000002
instance_18834,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1915549.0000000002,1915549.0000000002,1931522.0000000002
instance_18835,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1915549.0000000002,1915549.0000000002,1950881.0000000002
instance_18836,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1915669.0000000002,1915669.0000000002,1924856.0000000002
instance_18837,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1915878.0000000002,1915879.0000000002,2043788.0000000002
instance_18838,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1916269.0000000002,1916298.0000000002,
instance_18839,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1916268.0000000002,1916269.0000000002,1932849.0000000002
instance_18840,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,1916392.0000000002,1916393.0000000002,2116235.0
instance_18841,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1916419.0000000002,1916419.0000000002,1933990.0000000002
instance_18842,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1916429.0000000002,1916429.0000000002,1920561.0000000002
instance_18843,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1916429.0000000002,1916429.0000000002,1923067.0000000002
instance_18844,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1916949.0000000002,1916949.0000000002,
instance_18845,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1916949.0000000002,1916949.0000000002,1926363.0000000002
instance_18846,CN,app_25,64,64,0,0,1,1,256.0,256.0,512.0,640.0,-1,1916949.0000000002,1916950.0000000002,1940121.0000000002
instance_18847,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1916959.0000000002,1916959.0000000002,1925033.0000000002
instance_18848,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1917318.0000000002,1917318.0000000002,2021380.0000000002
instance_18849,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1917318.0000000002,1917318.0000000002,
instance_18850,HN,app_22,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1917438.0000000002,1917439.0000000002,
instance_18851,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1917758.0000000002,1917758.0000000002,1917763.0000000002
instance_18852,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,1917760.0000000002,1917761.0000000002,1926888.0000000002
instance_18853,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1917768.0000000002,1917769.0000000002,
instance_18854,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1917953.0000000002,1917953.0000000002,2043142.0000000002
instance_18855,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1918080.0000000002,1918080.0000000002,1921693.0000000002
instance_18856,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1918550.0000000002,1918550.0000000002,1950958.0000000002
instance_18857,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1919458.0000000002,1919458.0000000002,1922382.0000000002
instance_18858,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1919458.0000000002,1919458.0000000002,1935815.0000000002
instance_18859,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1919959.0000000002,1919959.0000000002,1919970.0000000002
instance_18860,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1919966.0000000002,1919967.0000000002,1923075.0000000002
instance_18861,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1919966.0000000002,1919967.0000000002,1927323.0000000002
instance_18862,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1920189.0000000002,1920189.0000000002,
instance_18863,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,1920400.0000000002,1920400.0000000002,2076097.0000000002
instance_18864,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1921101.0000000002,1921101.0000000002,1921383.0000000002
instance_18865,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1921101.0000000002,1921101.0000000002,1921480.0000000002
instance_18866,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1921103.0000000002,1921103.0000000002,1921383.0000000002
instance_18867,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1921635.0000000002,1921635.0000000002,1930606.0000000002
instance_18868,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1921636.0000000002,1921637.0000000002,1930709.0000000002
instance_18869,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1921635.0000000002,1921635.0000000002,1931246.0000000002
instance_18870,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1921635.0000000002,1921635.0000000002,1934588.0000000002
instance_18871,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1921635.0000000002,1921635.0000000002,1936233.0000000002
instance_18872,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1922370.0000000002,1922370.0000000002,1927341.0000000002
instance_18873,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1922370.0000000002,1922370.0000000002,1928286.0000000002
instance_18874,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1922385.0000000002,1922386.0000000002,1924248.0000000002
instance_18875,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1922505.0000000002,1922506.0000000002,
instance_18876,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1922656.0000000002,1922656.0000000002,2041583.0000000002
instance_18877,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1922656.0000000002,1922656.0000000002,
instance_18878,CN,app_134,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1922718.0000000002,1922729.0000000002,
instance_18879,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1923226.0000000002,1923226.0000000002,
instance_18880,CN,app_81,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1923377.0000000002,1923569.0000000002,
instance_18881,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1923620.0000000002,1923620.0000000002,1930601.0000000002
instance_18882,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1923650.0000000002,1923650.0000000002,1930628.0000000002
instance_18883,CN,app_133,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1923677.0000000002,1923677.0000000002,1929896.0000000002
instance_18884,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1923676.0000000002,1923869.0000000002,
instance_18885,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,1923689.0000000002,1923689.0000000002,1932700.0000000002
instance_18886,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1923835.0000000002,1923835.0000000002,1992597.0000000002
instance_18887,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1923976.0000000002,1923976.0000000002,
instance_18888,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,1924167.0000000002,1924168.0000000002,
instance_18889,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924186.0000000002,1924186.0000000002,1928466.0000000002
instance_18890,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1924336.0000000002,1924529.0000000002,1932416.0000000002
instance_18891,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1924336.0000000002,1924336.0000000002,
instance_18892,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1924336.0000000002,1924336.0000000002,
instance_18893,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1924337.0000000002,1924337.0000000002,1929756.0000000002
instance_18894,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1924337.0000000002,1924337.0000000002,
instance_18895,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1924473.0000000002,1924529.0000000002,2029257.0000000002
instance_18896,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1924376.0000000002,1924376.0000000002,2165607.0
instance_18897,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924636.0000000002,1924636.0000000002,
instance_18898,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924667.0000000002,1924667.0000000002,
instance_18899,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924667.0000000002,1924667.0000000002,1933311.0000000002
instance_18900,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924786.0000000002,1924786.0000000002,2543822.0
instance_18901,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1924787.0000000002,1924787.0000000002,1932564.0000000002
instance_18902,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1924815.0000000002,1924815.0000000002,1925766.0000000002
instance_18903,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1925030.0000000002,1925030.0000000002,
instance_18904,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1925121.0000000002,1925314.0000000002,
instance_18905,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1925206.0000000002,1925206.0000000002,
instance_18906,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1925566.0000000002,1925609.0000000002,
instance_18907,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1925578.0000000002,1925578.0000000002,1992729.0000000002
instance_18908,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1925767.0000000002,1925767.0000000002,1926718.0000000002
instance_18909,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1925777.0000000002,1925789.0000000002,1930440.0000000002
instance_18910,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1925837.0000000002,1925849.0000000002,
instance_18911,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1926048.0000000002,1926089.0000000002,1930656.0000000002
instance_18912,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1926050.0000000002,1926050.0000000002,2287668.0
instance_18913,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1926210.0000000002,1926210.0000000002,1928308.0000000002
instance_18914,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1926210.0000000002,1926210.0000000002,1930510.0000000002
instance_18915,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1926383.0000000002,1926454.0000000002,
instance_18916,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1926383.0000000002,1926383.0000000002,
instance_18917,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1926417.0000000002,1926417.0000000002,2029683.0000000002
instance_18918,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1926569.0000000002,1926569.0000000002,1930654.0000000002
instance_18919,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,1926577.0000000002,1926577.0000000002,
instance_18920,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1926731.0000000002,1926732.0000000002,1927554.0000000002
instance_18921,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1927036.0000000002,1927036.0000000002,1927166.0000000002
instance_18922,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1927037.0000000002,1927229.0000000002,1930552.0000000002
instance_18923,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1927037.0000000002,1927037.0000000002,2021828.0000000002
instance_18924,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1927111.0000000002,1927112.0000000002,1927122.0000000002
instance_18925,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1927037.0000000002,1927037.0000000002,1927167.0000000002
instance_18926,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1927401.0000000002,1927401.0000000002,1927408.0000000002
instance_18927,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1927404.0000000002,1927404.0000000002,1930721.0000000002
instance_18928,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1927404.0000000002,1927404.0000000002,1934353.0000000002
instance_18929,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1929301.0000000002,1929302.0000000002,2184636.0
instance_18930,CN,app_133,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1929303.0000000002,1929303.0000000002,
instance_18931,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1929331.0000000002,1929332.0000000002,1984968.0000000002
instance_18932,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1929623.0000000002,1929694.0000000002,1934960.0000000002
instance_18933,CN,app_57,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1929624.0000000002,1929625.0000000002,1939823.0000000002
instance_18934,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1929624.0000000002,1929624.0000000002,1955216.0000000002
instance_18935,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929624.0000000002,1929625.0000000002,2045211.0000000002
instance_18936,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929624.0000000002,1929625.0000000002,2049067.0000000002
instance_18937,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1929624.0000000002,1929694.0000000002,2352980.0
instance_18938,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929624.0000000002,1929625.0000000002,1937551.0000000002
instance_18939,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1929624.0000000002,1929684.0000000002,2025871.0000000002
instance_18940,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1929625.0000000002,1929684.0000000002,2051595.0000000002
instance_18941,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929625.0000000002,1929625.0000000002,
instance_18942,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929624.0000000002,1929624.0000000002,
instance_18943,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929627.0000000002,1929627.0000000002,2287668.0
instance_18944,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1929628.0000000002,1929629.0000000002,1935974.0000000002
instance_18945,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1929628.0000000002,1929629.0000000002,
instance_18946,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1929629.0000000002,1929629.0000000002,1934370.0000000002
instance_18947,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1929628.0000000002,1929629.0000000002,1935988.0000000002
instance_18948,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1929629.0000000002,1929629.0000000002,
instance_18949,CN,app_43,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1930053.0000000002,1930053.0000000002,1932792.0000000002
instance_18950,HN,app_126,16,16,1,1,25,25,80.0,80.0,80.0,100.0,4,1930071.0000000002,1930114.0000000002,
instance_18951,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1930165.0000000002,1930224.0000000002,
instance_18952,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1930194.0000000002,1930194.0000000002,
instance_18953,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1930194.0000000002,1930194.0000000002,1965836.0000000002
instance_18954,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1930230.0000000002,1930231.0000000002,
instance_18955,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1930479.0000000002,1930524.0000000002,
instance_18956,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,1930385.0000000002,1930385.0000000002,2188886.0
instance_18957,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1930676.0000000002,1930676.0000000002,
instance_18958,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1930764.0000000002,1930764.0000000002,1972658.0000000002
instance_18959,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1930825.0000000002,1930825.0000000002,1939173.0000000002
instance_18960,CN,app_12,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1930865.0000000002,1930865.0000000002,
instance_18961,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1931004.0000000002,1931004.0000000002,
instance_18962,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1931214.0000000002,1931214.0000000002,1939091.0000000002
instance_18963,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,1931283.0000000002,1931283.0000000002,
instance_18964,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1931403.0000000002,1931403.0000000002,
instance_18965,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1931429.0000000002,1931429.0000000002,
instance_18966,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1931514.0000000002,1931554.0000000002,
instance_18967,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,1931667.0000000002,1931667.0000000002,
instance_18968,CN,app_138,64,64,0,0,1,1,350.0,350.0,255.0,300.0,-1,1931669.0000000002,1931729.0000000002,
instance_18969,CN,app_132,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1931786.0000000002,1931786.0000000002,
instance_18970,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,1931809.0000000002,1931809.0000000002,
instance_18971,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1932234.0000000002,1932234.0000000002,1938959.0000000002
instance_18972,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1932272.0000000002,1932272.0000000002,
instance_18973,CN,app_22,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1932331.0000000002,1932331.0000000002,2015444.0000000002
instance_18974,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1932334.0000000002,1932394.0000000002,
instance_18975,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1932334.0000000002,1932514.0000000002,
instance_18976,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1933014.0000000002,1933014.0000000002,2320778.0
instance_18977,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1933464.0000000002,1933464.0000000002,2117755.0
instance_18978,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1933617.0000000002,1933618.0000000002,1945589.0000000002
instance_18979,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1933617.0000000002,1933618.0000000002,2045564.0000000002
instance_18980,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1933649.0000000002,1933649.0000000002,1938414.0000000002
instance_18981,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1933649.0000000002,1933649.0000000002,1956742.0000000002
instance_18982,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1933675.0000000002,1933675.0000000002,1936428.0000000002
instance_18983,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1933854.0000000002,1933854.0000000002,1938579.0000000002
instance_18984,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1933861.0000000002,1933889.0000000002,2025958.0000000002
instance_18985,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1934370.0000000002,1934371.0000000002,1934377.0000000002
instance_18986,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1935328.0000000002,1935329.0000000002,1935335.0000000002
instance_18987,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1935329.0000000002,1935329.0000000002,1938214.0000000002
instance_18988,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1935329.0000000002,1935329.0000000002,1938482.0000000002
